Date:2015.06.22	Unit:F	CHARGE:00:00	TP:00:00	DRYe:00:00	FCs:00:00	FCe:00:00	SCs:00:00	SCe:00:00	DROP:00:00	COOL:00:00
Time1	Time2	BT	ET	Event	ETSP	HEAT
00:00		299.9	394.7		200	32
00:05		269.3	382.3		200	32
00:10		246.8	373.5		200	32
00:15		230.2	367.5		200	32
00:20		217.6	363.0		200	32
00:25		208.7	360.2		200	32
00:30		202.7	357.7		200	32
00:35		198.2	355.5		200	32
00:40		195.3	355.0		200	32
00:45		193.7	354.4		200	32
00:50		193.0	353.9		200	32
00:55		192.8	353.9		200	32
01:00		193.4	354.4		390	32
01:05		194.5	355.4		390	32
01:10		195.7	356.8		390	32
01:15		197.2	357.4		390	32
01:20		198.7	358.5		390	32
01:25		200.3	360.1		390	32
01:30		202.3	361.0		390	32
01:35		204.2	362.1		390	32
01:40		206.1	363.3		390	32
01:45		208.1	364.6		390	32
01:50		210.2	366.3		390	32
01:55		212.2	367.9		390	32
02:00		214.2	369.9		390	32
02:05		216.4	371.3		390	32
02:10		218.6	372.4		390	32
02:15		220.7	373.3		390	32
02:20		222.8	374.5		390	32
02:25		224.9	375.6		390	32
02:30		227.1	376.6		390	32
02:35		229.3	377.6		390	32
02:40		231.1	378.4		390	32
02:45		233.0	380.0		390	32
02:50		235.3	381.8		390	32
02:55		237.4	383.5		390	32
03:00		239.3	385.0		390	32
03:05		241.6	386.5		390	32
03:10		243.6	387.7		390	32
03:15		245.6	388.6		390	32
03:20		247.7	389.9		390	32
03:25		249.7	390.4		390	32
03:30		251.8	390.9		390	32
03:35		253.7	391.7		390	32
03:40		255.9	392.2		390	32
03:45		257.8	392.5		390	32
03:50		259.9	392.6		390	32
03:55		261.7	392.5		390	32
04:00		263.5	392.5		390	32
04:05		265.4	392.0		390	32
04:10		267.1	391.7		390	32
04:15		268.9	391.3		390	32
04:20		270.5	391.1		390	32
04:25		272.0	390.7		390	32
04:30		273.6	390.6		390	32
04:35		275.2	390.5		390	32
04:40		276.7	390.4		390	32
04:45		278.1	390.6		390	32
04:50		279.6	390.8		390	32
04:55		281.0	390.9		390	32
05:00		282.4	390.9		390	32
05:05		283.7	391.2		390	32
05:10		285.0	391.2		390	32
05:15		286.3	391.2		390	32
05:20		287.7	391.1		390	32
05:25		288.8	391.2		390	32
05:30		290.0	390.5		390	32
05:35		291.2	390.2		390	32
05:40		292.3	390.0		390	32
05:45		293.4	390.3		390	32
05:50		294.7	390.2		390	32
05:55		295.7	389.7		428	32
06:00		296.8	388.9		428	32
06:05		297.9	388.6		428	32
06:10		299.0	389.0		428	32
06:15		300.2	391.4		428	32
06:20		301.4	394.0		428	32
06:25		302.7	396.6		428	32
06:30		304.0	399.6		428	32
06:35		305.3	402.4		428	32
06:40		306.7	404.9		428	32
06:45		307.9	407.4		428	32
06:50		309.4	409.3		428	32
06:55		310.9	410.7		428	32
07:00		312.3	412.0		428	32
07:05		313.9	413.8		428	32
07:10		315.3	415.4		428	32
07:15		316.6	416.7		428	32
07:20		318.2	418.1		428	32
07:25		319.7	419.0		428	32
07:30		321.1	419.6		428	32
07:35		322.3	420.5		428	32
07:40		323.8	421.3		428	32
07:45		325.3	422.7		428	32
07:50		326.7	424.3		428	32
07:55		328.2	425.7		428	32
08:00		329.5	427.1		428	32
08:05		331.0	428.0		428	32
08:10		332.6	429.2		428	32
08:15		334.0	430.2		428	32
08:20		335.5	431.0		428	32
08:25		337.0	430.9		428	32
08:30		338.2	430.5		428	32
08:35		339.8	429.9		428	32
08:40		341.0	430.1		440	32
08:45		342.3	432.8		440	32
08:50		343.6	435.6		440	32
08:55		344.7	437.5		440	32
09:00		346.3	439.2		440	32
09:05		347.7	441.0		440	32
09:10		349.1	442.4		440	32
09:15		350.6	442.9		440	32
09:20		352.1	442.9		440	32
09:25		353.5	442.8		440	32
09:30		354.8	442.6		440	32
09:35		356.3	442.4		440	32
09:40		357.6	441.8		440	32
09:45		358.9	441.8		440	32
09:50		360.1	441.6		440	32
09:55		361.5	441.1		440	32
10:00		362.7	440.6		440	32
10:05		364.1	440.5		440	32
10:10		365.2	440.2		440	32
10:15		366.2	440.0		440	32
10:20		367.4	439.9		440	32
10:25		368.7	440.4		440	32
10:30		369.9	441.0		440	32
10:35		371.2	441.2		440	32
10:40		372.4	441.0		440	32
10:45		373.3	440.8		440	32
10:50		374.5	440.8		440	32
10:55		375.7	440.6		440	32
11:00		376.9	440.7		440	32
11:05		377.9	440.8		440	32
11:10		379.1	440.3		440	32
11:15		380.1	440.0		440	32
11:20		381.0	439.9		440	32
11:25		382.0	440.2		440	32
11:30		382.8	440.3		440	32
11:35		383.6	440.3		440	32
11:40		384.4	440.2		440	32
11:45		385.1	440.2		440	32
11:50		385.9	440.0		440	32
11:55		386.5	439.9		440	32
12:00		387.0	439.9		440	32
12:05		387.6	439.9		440	32
12:10		388.1	439.6		440	32
12:15		388.6	439.6		440	32
12:20		389.1	439.3		440	32
12:25		389.7	439.1		440	32
12:30		390.4	439.3		440	32
12:35		391.0	439.9		440	32
12:40		391.6	440.0		440	32
12:45		392.5	440.1		440	32
12:50		393.2	440.3		440	32
12:55		394.0	440.3		440	32
13:00		394.9	440.4		440	32
13:05		395.6	440.8		440	32
13:10		396.6	441.3		440	32
13:15		397.5	441.6		440	32
13:20		398.5	441.7		440	32
13:25		399.4	441.5		440	32
13:30		400.5	440.9		440	32
13:35		401.4	440.8		440	32
13:40		402.4	440.1		440	32
13:45		403.3	440.1		440	32
13:50		404.3	440.2		440	32
13:55		405.3	440.0		440	32
14:00		406.4	440.1		440	32
14:05		407.5	440.8		440	32
14:10		408.4	441.3		440	32
14:15		409.4	441.7		440	32
14:20		410.4	441.4		200	14
14:25		410.6	437.2		200	14
14:30		408.2	433.0		200	14
